id,type,text1,text2,text3,notes
LTA_Mudskipper_mk2_Thunderbirds,SHIP,"This ship has been heavily modified and upclassed for use in the 'Duinn Thunderbirds', sporting many practical but expensive 'showy improvements' that make it more intimidating in combat over standard variations of the hull.

A series of ill-advised modifications have been made to militarize this normally-harmless hull. Whether it's more dangerous to its crew or its enemies remains a point of contention at dockside bars, but these modification are often favored by pirates seeking to create the impression of overwhelming firepower.

Most commonly used as interplanetary ferry, the Mudskipper is indeed interstellar-capable. The ship has no built-in shield generator so must rely on its durable - for a civilian craft - armour to protect passengers and cargo. There is little hope for the Mudskipper in combat, but it is generally equipped with a rear-facing turret to foil attacks by the ever-popular Salamander missile.

The HGA-220 was first produced as the ""Pegasus""-class but was soon anointed with the altogether more humble name ""Mudskipper"". This tough little ship has been a mainstay in backwater civilian transport for centuries, and although not pretty, the rugged construction simplifies maintenance and generous bay doors allow for great versatility. To this point, the Mudskipper's image in the public mind was cemented by a somewhat unlikely holovid sequence featuring a Mudskipper transporting a herd of bovids to a picturesque arid-terraform.","A series of ill-advised modifications have been made to militarize this normally-harmless hull. Whether it's more dangerous to its crew or its enemies remains a point of contention at dockside bars, but these modification are often favored by pirates seeking to create the impression of overwhelming firepower.

Most commonly used as interplanetary ferry, the Mudskipper is indeed interstellar-capable. The ship has no built-in shield generator so must rely on its durable - for a civilian craft - armour to protect passengers and cargo. There is little hope for the Mudskipper in combat, but it is generally equipped with a rear-facing turret to foil attacks by the ever-popular Salamander missile.

The HGA-220 was first produced as the ""Pegasus""-class but was soon anointed with the altogether more humble name ""Mudskipper"". This tough little ship has been a mainstay in backwater civilian transport for centuries, and although not pretty, the rugged construction simplifies maintenance and generous bay doors allow for great versatility. To this point, the Mudskipper's image in the public mind was cemented by a somewhat unlikely holovid sequence featuring a Mudskipper transporting a herd of bovids to a picturesque arid-terraform.",,
LTA_Barbicanleftmodule,SHIP,A modularised portion of a larger vessel.,,,
LTA_Barbicanrightmodule,SHIP,A modularised portion of a larger vessel.,,,
LTA_Barbicanfrontmodule,SHIP,A modularised portion of a larger vessel.,,,
LTA_Archer_Wing,SHIP,A moderately sized domain drone often constructed en-masse to gather resources for their mothership’s autoforge.,,,
LTA_Ballista_Wing,SHIP,A large defensive drone designed by the domain to be deployed upon the event a mothership is attacked by looters on its way to new systems. It is also adept at turning small clusters of micro-asteroids to dust.,,,
LTA_RocketTalon_Wing,SHIP,"This Talon design chip has had its cockpit area gutted and replaced with a small annihilator tube, fed from a surprisingly compact internal missile feeder. A new, more heavily armored cockpit appears to have been programmed to be built on top of the design, though with few of the small comforts of a normal talon. The origin of such an unusual design is likely pirate, though the ingenuity is unnerving at best.

Fast and cheap, the Talon sports surprising firepower and is capable of dispatching enemy fighters. It can also deal appreciable damage to larger ships when used en masse, though such use usually results in heavy pilot losses.
",,,
LTA_RocketTalonP_Wing,SHIP,"This Talon design chip has had its cockpit area gutted and replaced with a small annihilator tube, fed from a surprisingly compact internal missile feeder. A new, more heavily armored cockpit appears to have been programmed to be built on top of the design, though with few of the small comforts of a normal talon. The origin of such an unusual design is likely pirate, though the ingenuity is unnerving at best. In addition, this variant of the fighter has been radically modified on the interior to support a brief burst of extreme speed and a small ammofeeder, though due to the reckless engineering practices observed while designing this fighter, it looks just as likely to flame out as it is to actually function as intended.

Fast and cheap, the Talon sports surprising firepower and is capable of dispatching enemy fighters. It can also deal appreciable damage to larger ships when used en masse, though such use usually results in heavy pilot losses.
",,,
LTA_TalonX_Wing,SHIP,"This Talon design chip has been completely overhauled and reconfigured, a large and unwieldy rail-propelled gun now takes up the majority of the space left of the cockpit, completely replacing the previous vulcan cannon. The internal swarmer launcher system has been redesigned to launch out of small ports near the engines, and the near-nonexistant armor of the fighter has been layered with additional armor panels. The ridiculous specification costs of this over-engineered fighter limit it heavily, as it takes an entire bay’s worth of machinery and manpower to reliably refit and replace lost wings in a timely manner; however the small size of the fighter allows for after-market hangar bays to be almost as efficient as regular bays at equipping it.

Fast and cheap, the Talon sports surprising firepower and is capable of dispatching enemy fighters. It can also deal appreciable damage to larger ships when used en masse, though such use usually results in heavy pilot losses.
",,,
LTA_Jackhammer_Wing,SHIP,"A vast upscaling of a design chip for a ground mech, with engines neatly integrated into a space previously reserved for rear armor, the Jackhammer is an oddity among fighters. Fitted with a collection of small missiles, and a potent Snapcracker rail-propelled cannon, the mech boasts advantages only marred by its ludicrous refitting requirements and ordnance specifications, which are so extreme that after-market bays require as much extra machinery to refit these mechs as they would when working with bombers.

While the design originates from a universal piece of ground ordnance, the result is clearly of pirate origin, with emphasis on firepower over survivability or reliability in larger engagements.
",,,
LTA_Diadem_Wing,SHIP,"An old, outmoded point defense fighter from the early epochs, designed to free up space otherwise reserved for point defense on larger vessels. It is still in widespread use due to the autofactory-blueprinted old-fashioned binary supercomputer nestled in its core that increases the reliable range and accuracy of fire of its point defense weapons by a significant margin. The Diadem can not roam far, but has been known to be used as a close-in weapons platform against knife-fighting fast destroyers and frigates in desperate engagements.
 
Alledgedly a hacked copy of the original master chip for this LPC eventually evolved into the Merlon defense drones often seen on low tech stations, though such rumors are hard to substantiate.",,,
LTA_DiademP_Wing,SHIP,"An old, outmoded point defense fighter from the early epochs, designed to free up space otherwise reserved for point defense on larger vessels. It is still in widespread use due to the autofactory-blueprinted old-fashioned binary supercomputer nestled in its core that increases the reliable range and accuracy of fire of its point defense weapons by a significant margin. The off-market modifications to this LPC have proven quite deadly, if unreliable. The craft now sports cardinal Annihilator tubes.
 
Alledgedly a hacked copy of the original master chip for this LPC eventually evolved into the Merlon defense drones often seen on low tech stations, though such rumors are hard to substantiate.",,,
LTA_ModDiadem_Wing,SHIP,"A massively modified Diadem LPC, redesigned by civilian independents to aid with life post-collapse, and defend their small fleets from pirate interference. This fighter comes stocked with a number of mining lasers which can be overcharged briefly as a sort of improvised strike weapon, at the cost of the integrity of the mounts themselves.
 
Alledgedly a hacked copy of the original master chip for this LPC eventually evolved into the Merlon defense drones often seen on low tech stations, though such rumors are hard to substantiate.",,,
LTA_DiademXIV_Wing,SHIP,"An old, outmoded point defense fighter from the early epochs, modified extensively by the Fourteenth Battlegroup. It retains most of the features of the original design, but was up-specced to be able to fire its weapons continuously, and had its Vulcan Cannons replaced with Nixie Cannons for assistance against newer fighter threats and heavier targets. Later, the design was modified to include a Nixus SRM, with the internal missile bank replacing the frontal turret.

This version of the fighter was used heavily by the Fourteenth Battlegroup during its campaign pre-Hegemony, seeing ample use against even the initial Tri-Tachyon incursions. 

Alledgedly a hacked copy of the original master chip for this LPC eventually evolved into the Merlon defense drones often seen on low tech stations, though such rumors are hard to substantiate.",,,
LTA_DiademTB_Wing,SHIP,"An old, outmoded point defense fighter from the early epochs, modified extensively by the Duinn Thunderbirds to support a tiny drone autofactory. It retains nearly none of the features of the original design save for two frontal PD guns, but is more than capable of supplying constant pressure and point defense support, though at the cost of an increased crew and replacement overhead.

This version of the fighter is fairly new, paid for in full with a five million credit commission to a freelance manufacturing company from individuals of red and grey livery claiming to be representing the ’Tech Duinn High Delegates’. It is known to wreak havoc on the battlefield with its drone retinue, but is less than capable of defending its assigned escort target when faced with competent PD networks. 

Alledgedly a hacked copy of the original master chip for this LPC eventually evolved into the Merlon defense drones often seen on low tech stations, though such rumors are hard to substantiate.",,,
LTA_Talonduo_Wing,SHIP,"Fast and cheap, the Talon sports surprising firepower and is capable of dispatching enemy fighters. It can also deal appreciable damage to larger ships when used en masse, though such use usually results in heavy pilot losses.",,,
LTA_GladiusTB_Wing,SHIP,"An expensive per-unit, overtooled and underspecialised modification to the Gladius LPC, the Gladius (TB) excels against small targets with poor defence grids that are unable to shoot them down. Its poor cost efficiency is somewhat compensated for with a jury-rigged point defense computer, extending the range of its litany of Vulcan outlets.

Fast, deadly and well-armored, the Gladius excels at improving both the firepower and survivability of interceptor groups. However, when facing durable opponents, the small number of craft in a wing begins to tell.",,,
,,,,,
LTA_Colatlus,SHIP,"Allegedly a mighty flagship designed for a pirate monarch by the best off-book engineers in the sector. It would appear to be a thorough redesign of the Atlas mk.II, utilising almost entirely armor-reinforced Colossus mk.III parts.

The dangerously unstable engines sputter during strained use, however the infernium injectors they sport produce incredible bursts of speed, despite the ship’s inherent bulk.

“Get me closer, I want to hit them with my sword” is engraved onto the base of an oddly situated mass generator in the ship. At first glance it looks like nothing special, but you notice flux cabling wired from the mass generator throughout the entire ship.

A list of names is hard coded into a portion of the blueprint to make nanoforges engrave them onto  the walls of a small nondescript room locked away in the hull. Said list reads as follows: “Ford, Protonus, Hilderbrundi, Sir Arcana, TFrenchCanadian, Tomatopaste, Faulty Elevator Music, Aurica, Merix, Stokken, JRG, Arkar1234, Napalm71, Sandman, SLARMY - NOT A ROBOT -, Arva [ArcusValarian] and Pete.”",,,
,,,,,
LTA_Juror,SHIP,"The Juror is a small, boxy frigate designed to serve as a tiny fleet anchor for frigate teams. The flexibility of its main armament is well regarded.",,,
LTA_Consul,SHIP,"The Consul is one of the smallest ships in-sector to have onboard fighter microfactories. While the gantries are given almost excessive berth, the comms room is cramped, which has been known to lead to miscommunications between the tiny carrier and its fighters.",,,
LTA_Authority,SHIP,"The Authority is a blocky, well-armored destroyer often used to bolster supply line convoys between independent worlds. The design comes with non-hangar fighter support and is popular with more empathetic captains for its nonexistent fighter crew overhead.",,,
LTA_Magister,SHIP,"An unorthodox downscaled internal system covered in armor and guns, the Magister is prided for its ability to perform a number of elite roles in fleets, and survive first contact with enemy frontlines with minimal crew losses.",,,
LTA_Moderator,SHIP,"The Moderator is a heavy cruiser that predominantly relies on its extensive forward weapons batteries to sustain combat efficacy, and is known more for its use in the development of the Sovereign - class battleship than for its own merits.

Because of its undersized flux core comparative to the mounts onboard, the Moderator is forced to make ample use of its maneuvering jets to escape from heavy fire to vent its rapidly generated flux. Though the design is flawed, it does boast nigh-incomparable frontal firepower for a cruiser, which has ensured its continued use in patrol fleets and bounty hunting guilds.",,,
LTA_Judiciary,SHIP,"An eclectic vessel, the Judiciary makes up for a lack of suitable targeting core compatibility with a heavily arm-able design. The long spires, additional massive redundancy systems and many control towers make the ship effectively vast, forcing vessels to instead focus on amputating its weapons arms to actually disable it.

While the Judiciary has been known to serve as a command and control vessel in prior conflicts, the labyrinthine and vast interior is incredibly difficult to navigate in an organised fashion.",,,
LTA_Consigliere,SHIP,"The Consigliere is a rare, uncompromising capital ship designed to function as a fast, heavily armored assault vessel with the ability to leave and enter combat at will to protect its crew. The design sports built-in drone assault fighters wired to autofactories inside the vessel and spat out of ports on the surface of the ship.

The culmination of the work on the Talon Rail mount, the automated drones that this ship deploys are known to wreak havoc among fighter groups, and are deceptively dangerous en-masse even against larger vessels. 

The systems on board the Consigliere have garnered some notoriety for being an engineering masterpiece, but the potential for use on other vessels is practically non-existent as they require a complete design integration that is difficult to reproduce on ships not designed or constructed by the company.

The Military history of the Consigliere is somewhat lacking, not due to the relatively recent nature of its creation but due to its rarity. It is produced in only small quantities privately as it is prohibitively expensive to manufacture, while being more effort to maintain than most fleet commanders are willing to account for, especially with the presence of the more well-regarded Sovereign class Battleship.
",,,
LTA_Sovereign,SHIP,"A Modern battleship whose blueprint was put together as a ’kit-bash’ of several other designs from the manufacturer, the Sovereign exerts control over wide swaths of the battlefield and with its generalist weapons spec, has been known to single handedly push back siege lines. The huge capital ship owns a profile comparable to the Onslaught, and saw avid use during the final cycles of The Second AI War during sieges on Tri-Tachyon stations.

Over the course of its existence the Sovereign has been redesigned to allow for it to land on-planet, making it one of the largest intro-atmospheric ships in-sector. Usually this course of action is reserved for smaller, more efficient vessels, but in providing security for the rescue of high-value captives, there are nearly no other vessels with the track record of the Sovereign when taken to the ground or into atmosphere to support and deploy troops.

The battleship was originally constructed for use by independent defence fleets against heavy pirate raids and potential Tri-Tachyon annex attempts during The First AI War, and has many modern facilities under its low-tech frame that are widely appreciated by crew and officer alike, though most of them amenities.",,,
LTA_PortableBay,SHIP,"The Pod-Bay is a peculiar weapon being that it is an automated, Pirate-designed, rail-mounted modular hangar bay, capable of housing a built-in fighter LPC and a tiny drone manufactory usually reserved for the defense of non-combat vessels within knife-fighting range.

The Pod-Bay is often seen mounted on gutted Atlas-class superfreighters and can serve as a potent, if vulnerable threat, so long as its supply of willing pilots holds up.

The first few encounters with these modular hangar bays are both well-documented and bloody, with unprepared Hegemony assault fleets being stuck stalemated in ways that Pirate groups with their usually lackluster carrier complement, can not often achieve.",,,
LTA_Nixus_Wing,SHIP,"An automated large fighter drone with a plethora of small missiles and a Nixie Cannon.
The drones suffer from an underwhelming shipfighting AI, caused mostly by the exhaustively tiny low-overhead binary computer that can barely run the systems on-board, but they manage to circle targets and avoid collisions while firing their plethora of small weaponry. 
",,,
LTA_Drone_AssaultVulcan_Thunderbirds,SHIP,"Blitz drones are three Vulcan cannon barrels integrated into an ammofeeder-fed microshuttle chassis, and hooked up to a targeting and movement computer. Simple and flimsy, but deceptively high-output for its size.",,,
LTA_Drone_ZC_Thunderbirds,SHIP,"Geist drones are cake-tower-arrays of light weapons and missiles, with a tiny internal phase engine that propels them around the battlefield. Unusually effective for their cost due to a Diadem Point Defence Computer rigged to also void any crew requirement, the drones' overengineering unfortunately obligates an entire hangar bay to the maintenance of a single LPC and makes the preparation of replacements during sustained combat a lengthy affair. Despite these inconveniences, the Geist makes a good name for itself as a novel zone-control interceptor and escort.

The Tech Duinn High Delegates comissioned the Geist LPC after cracking the copyright protection on a Phase Mine blueprint chip, finding that the mines were propelled by a tiny, inefficient phase engine based on phase cloak technology.",,,
,,,,,
hopperdrive,SHIP_SYSTEM,A small scale burn drive designed for frigates and fighters.,,,
reclaimedminestrike,SHIP_SYSTEM,A Doom mine-construction and teleportation system has been reclaimed and reconfigured to allow the deployment of mines.,,,
colatlusdrive,SHIP_SYSTEM,"An unobtrusive array of mass-dampeners and engine injectors allow this ship to “Shunt” itself forwards, allowing its heavy mass to deal catastrophic damage at high speeds.",,,
LTA_massshuntsmall,SHIP_SYSTEM,"An unobtrusive array of mass-dampeners and engine injectors allow this ship to “Shunt” itself forwards, allowing it to deal catastrophic damage at high speeds.",,,
epattcudxviiiteleporter,SHIP_SYSTEM,"An unholy array of linked phase-teleporters and flux coils allow this ship to reposition itself an incredible distance away, at the cost of potentially severe consequences for the crew, the ship, and anything nearby.",,,
epattcudxxteleporter,SHIP_SYSTEM,"An unholy array of linked phase-teleporters and flux coils ripped from a Hyperion class frigate allow this ship to reposition itself an incredible distance away, at the cost of potentially severe consequences for the ship, and any nearby targets.",,,
weaponslock,SHIP_SYSTEM,"Forces all turrets to lock in their current angles, allowing their range to be extended by 50%.",,,
weaponsclamp,SHIP_SYSTEM,"Forces all turrets to engage clamps onto their mounts, allowing their range to be extended by 50%. Reduces turret turn rate by 90%.",,,
LTA_drone_pd,SHIP_SYSTEM,Deploys several defensive drones armed with light machine guns. The drones can be ordered to closely guard the ship or roam freely around it. Drones are reproduced slowly over time from a tiny autofactory.,,,
LTA_drone_pd_thunderbirds,SHIP_SYSTEM,Deploys several upgraded defensive drones armed with light machine guns. The drones can be ordered to closely guard the ship or roam freely around it. Drones are reproduced slowly over time from a tiny autofactory.,,,
LTA_drone_retinue_thunderbirds,SHIP_SYSTEM,Deploys a large number of drones chained to each-others’ computers wirelessly. Can cause chain drone death when parent computers are destroyed.,,,
systemsoverdrive,SHIP_SYSTEM,"Increases weapons firerate, ship speed, and reduces ballistic flux consumption at the cost of extreme electro-flux malfunctions and weapons damage when the system is through and an inability to strafe while active.",,,
systemsoverdrivecapital,SHIP_SYSTEM,"Increases weapons firerate, ship speed, and reduces ballistic flux consumption at the cost of extreme electro-flux malfunctions and weapons damage when the system is through and an inability to strafe while active.",,,
systemsoverdrivesafe,SHIP_SYSTEM,"Increases weapons firerate, ship speed, and reduces ballistic flux consumption. Completely safe, but prevents strafing.",,,
systemsoverdrivemodule,SHIP_SYSTEM,"Increases weapons firerate, ship speed, and reduces ballistic flux consumption at the cost of extreme electro-flux malfunctions and weapons damage when the system is through and an inability to strafe while active.",,,
systemssidedrive,SHIP_SYSTEM,"This fighter is rigged with a collection of flux-capacitors, ammofeeders and engine buffers that when activated, will increase weapons firerate, ship speed, and reduce ballistic flux consumption at the cost of extreme electro-flux malfunctions when the system is through.",,,
systemssidedrivesafe,SHIP_SYSTEM,"This mech's flux disributors have been rigged directly into its missile and engine systems, allowing for short bursts of improved performance thanks to a missile feeder usually reserved for heavy ground armaments.",,,
systemsoverdrivemaneuveringsafe,SHIP_SYSTEM,"Increases weapons firerate, ship speed, and reduces ballistic flux consumption. Completely safe.",,,
systemsoverdrivemaneuveringfighter,SHIP_SYSTEM,"This fighter is rigged with a collection of flux-capacitors, ammofeeders and engine buffers that when activated, will increase weapons firerate, ship speed, and reduce ballistic flux consumption at the cost of extreme electro-flux malfunctions when the system is through.",,,
LTA_antimatterfuelflamer,SHIP_SYSTEM,Fires destabalized antimatter fuel from tanks hidden under the prow. May push back the vessel if engine automation malfunctions.,,,
LTA_highenergyfocus,SHIP_SYSTEM,"Flux injectors line the energy weapons, set to purge their capacitors in micro-bursts - providing incredible energy enhancement, if only for half a second. May cause weapons outages with sustained uses.",,,
thermiteflares,SHIP_SYSTEM,"A microfactory rigged to release large, thermite coated active flares.",,,
LTA_burstfluxdistributor,SHIP_SYSTEM,Vents 50% of ballistic flux usage into an engine injector to increase speed temporarily. Also functions as a temporary flux shunt and increases dissipation.,,,
,,,,,
LTA_Tech_Duinn,CUSTOM,"A colossal station, stabilised by salvaged antimatter reaction containers and flux cores, drifting through hyperspace. You can see spotlights locked onto your hull, even from this distance. They can see you, though whether they care or not is another matter altogether.",,"The primary reactors and all valuable industrial components have been buried beneath layers of ablative armor. Passive back-up systems for life support and automated maintenance are strewn everywhere, lighting up your scans of the station like pre-domain fireworks. A minor warning blip on your nav computer informs you that the “Detected planet is of high mass and has a high electromagnetic signature, communication devices will likely malfunction while close to its surface.” Your navigations officer gives you a look.",
LTA_Tech_Duinn_system,CUSTOM,"A colossal station, stabilised by salvaged antimatter reaction containers and flux cores, drifting through Magec's far outer rim. You can see spotlights locked onto your hull, even from this distance. They can see you, though whether they care or not is another matter altogether.",,"The primary reactors and all valuable industrial components have been buried beneath layers of ablative armor. Passive back-up systems for life support and automated maintenance are strewn everywhere, lighting up your scans of the station like pre-domain fireworks. A minor warning blip on your nav computer informs you that the “Detected planet is of high mass and has a high electromagnetic signature, communication devices will likely malfunction while close to its surface.” Your navigations officer gives you a look.",
,,,,,
LTA_Epattcudvi_UpcycledDerelict,CUSTOM,"A strange, darkly painted ship, floating in a stable orbit far from the system’s sun.",,,
,,,,,
LTA_hypervelocitycannon,WEAPON,"An upclassed Hypervelocity Driver, an attempt by the Hegemony to modernise their arsenal post-Collapse. Despite impressive performance this weapon is often outshone for its cost by many older weapons against low-tech ships, but was favoured by Hegemony fleets when they fought in the AI War due to its impressive shield-cracking and disabling ability.",,,
LTA_tpcturret,WEAPON,"A stripped-down, jury-rigged Thermal Pulse Cannon Turret, with interior capacitors installed under the mount.",,,
LTA_nixie,WEAPON,"Reliable and versatile, the Nixie Cannon excels at performing a huge multitude of roles with adequate combat capability, though due to the nature of its size its ability to compete in any singular role it can perform against other more specialised weapons is limited, despite its efficiency, and its sub-par recoil prevents its otherwise excellent accuracy from being useful in prolonged bursts.

The low-energy plasma created by the deforming part-singularity within the shell consumes its container entirely a short time after firing, and its trail gives the projectiles their characteristic visual tint. The molten remains of what was once the shell often end up clogging turret connectors, mountings and ports on targeted ships, giving it a reputation for disrupting hostile vessels.

The Hegemony have since paid voluminous commissions to the original inventors, and now can be found using Nixie Cannons to outfit a variety of designs, though the ships that benefit most are their auxiliaries. Naturally, this means that other, less lawful groups have begun using the Nixie to bolster their otherwise lackluster arsenals of small ballistic weaponry.",,,
LTA_nixietri,WEAPON,"The Nixie Tri-Cannon is an unusual modification to the Nixie Array that allows for its overwhelming area-suppression to be mounted into emplacements of a smaller size, this change has come with the loss of its ability to continue to fire continuously, now only able to fire in 15 shot bursts.

The low-energy plasma created by the deforming part-singularity within the shell consumes its container entirely a short time after firing, and its trail gives the projectiles their characteristic visual tint. The molten remains of what was once the shell often end up clogging turret connectors, mountings and ports on targeted ships, giving it a reputation for disrupting hostile vessels.

The Hegemony have since paid voluminous commissions to the original inventors, and now can be found using Nixie Cannons to outfit a variety of designs, though the ships that benefit most are their auxiliaries. Naturally, this means that other, less lawful groups have begun using the Nixie to bolster their otherwise lackluster arsenals of small ballistic weaponry.",,,
LTA_nixiearray,WEAPON,"This large array of Nixie Cannons sports a longer range and superior flux efficiency to its tiny predecessor.

Unfortunately, despite mounting stabilisations and other improvements, the Nixie Array still lacks the firepower to compete with other weapons its size, though the disabling power of its volleys is substantial thanks to the sheer volume of molten shells.

The low-energy plasma created by the deforming part-singularity within the shell consumes its container entirely a short time after firing, and its trail gives the projectiles their characteristic visual tint. The molten remains of what was once the shell often end up clogging turret connectors, mountings and ports on targeted ships, giving it a reputation for disrupting hostile vessels.

The Hegemony have since paid voluminous commissions to the original inventors, and now can be found using Nixie Cannons to outfit a variety of designs, though the ships that benefit most are their auxiliaries. Naturally, this means that other, less lawful groups have begun using the Nixie to bolster their otherwise lackluster arsenals of small ballistic weaponry. The Nixie Cannon Array is no exception, though being less commonly stolen.",,,
LTA_nixiemissilesmall,WEAPON,"The Nixus is an under-engineered, medium-performance assault missile that acts as a shuttle for a series of forty one-fire tubes loaded with Nixie Cannon projectiles. 
The whole chamber deforms during the expulsion of ordnance, causing a chaotic spray of projectiles to smatter most anything nearby.
It comes with an internally-linked missile autoloader, and is often praised for its functionality in long combat engagements, though equally its awful tracking AI has earned infamy among experienced fleet commanders for occasionally overcompensating while struggling to hit enemy ships head-on, and smattering their subordinates’ ships with molten metal and plasma.
",,,
LTA_nixiemissilesmallfighter,WEAPON,"The Nixus is an under-engineered, medium-performance assault missile that acts as a shuttle for a series of forty one-fire tubes loaded with Nixie Cannon projectiles. 
The whole chamber deforms during the expulsion of ordnance, causing a chaotic spray of projectiles to smatter most anything nearby.
It comes with an internally-linked missile autoloader, and is often praised for its functionality in long combat engagements, though equally its awful tracking AI has earned infamy among experienced fleet commanders for occasionally overcompensating while struggling to hit enemy ships head-on, and smattering their subordinates’ ships with molten metal and plasma.

The Independent mercenary group that created the Nixie Cannon was repeatedly re-commissioned by the Hegemony in an attempt to spur-on development of additional weapons of a similar design ethos, though it took a while for the group to show marketable results. Most weapons created under the same parameters were simply too expensive or too large to fit in standard mounts. The Nixus was the first functional post-collapse design from the group, and despite its quirks, the Hegemony saw potential in the multipurpose nature of the weapon, and adopted it for use in their military fleets for use on their backline support ships.

The design is often retrieved intact after combat with Hegemony mining and trade fleets by Pirate raiding forces, and has found some additional adoption within the wider sector through black market sales, despite the best efforts of several influential Hegemony leaders.",,,
LTA_nixiemissilemedium,WEAPON,"The Large Nixus is a concerted attempt to capitalise on the Nixus’s ability to spray an area with ordnance, opting to increase the number of projectile outlets dramatically, though the added weight makes the missile slower and less maneuverable. 
The whole chamber deforms during the expulsion of ordnance, causing a chaotic spray of projectiles to smatter most anything nearby.
It comes with an internally-linked missile autoloader, and is often praised for its functionality in long combat engagements, though equally its awful tracking AI has earned infamy among experienced fleet commanders for occasionally overcompensating while struggling to hit enemy ships head-on, and smattering their subordinates’ ships with molten metal and plasma, though notably less so than the small Nixus launcher, as the huge spray it offers has been known to disable and damage mountings and armour on a muiltitude of targets at once, while rendering fighter squadrons drifting aimlessly through space.

Once the smaller Nixus Launcher became a staple of the Hegemony backline, they proceeded to commission development of a version that could make use of larger mounting points on ships. The design team from the mercenary company then somewhat unexpectedly pitched a drastically upscaled Nixus, instead of the far easier to engineer standard two-slot missile autoloader the Hegemony had been expecting. In the end the design was funded and after several highly successful trial combat tests the Hegemony funded full production of the weapon, cementing the Mercenary group as a military asset, even if a politically independent one.",,,
LTA_nixiemissilelarge,WEAPON,"The Nyx Drone Launcher is a large autoloader with a distending platform and rail that is designed to launch large low-performance drones loaded with missiles and ammo into combat.

The drones suffer from an underwhelming shipfighting AI, caused mostly by the exhaustively tiny low-overhead binary computer that can barely run the systems on-board, but they manage to circle targets and avoid collisions while firing their plethora of small weaponry. 

The Nyx Drone Launcher was not intended to be mass-produced, it started as concept art drawn by a member of the mercenary company’s design team that was dying of a near-terminal illness, and in the months before they were expected to become immobile, a crowd-funding campaign successfully managed to pay for life-saving intervention. In their proceeding recovery, the rest of the design team created a series of blueprints for the complex autoloader and drone, and eventually self-funded the production of the launcher. The Hegemony was encouraged to adopt the design as a showpiece by a now-public audience, and in an attempt to gain public trust, they adopted the design small-scale into the backline of some of their system defense-fleets. Somewhat surprisingly the design proved useful in assisting with otherwise high-fighter-loss engagements, and the design stuck.",,,
LTA_hex,WEAPON,"The HE-X Heavy Cannon is a somewhat advanced late Domain-era Missile Cannon, combining the perceived strengths of heavy shell cannons with light guidance and a secondary explosive payload, though at the cost of any ability to reliably hit small targets.

While it was a co-opted project of the Domain and the United Earth Directorate, the HE-X was meerly one of many weapons developed in shared manufacturers with split profits to ensure ongoing relations did not sour, and as such was designed more for best-in-class performance than overall usability. The turret’s notoriously awful turning speed and ludicrous fitting requirements meant it rarely saw battle, but it still gained favour among military companies for its high-output potential for its flux requirements and multi-mount compatibility, which let it surprise unwary opponents.

Though not the first of its kind to enter the Domain military markets, the HE-X was prized for its versatility against a variety of targets. The weapon is however a nightmare to find mounting specifications for and often requires a great deal of engineering expertise to feed into traditional ammo-lines and flux buffers correctly, but sports best-in-class efficiency and potential damage per payload thanks to some incredibly compact explosives backed by a secondary engine-fed plasma payload. The complex missile microfactory manufacturing removes any possibility for effective engine alterations, and as such the weapon is considered more of a cannon than a missile launcher.
",,,
LTA_hextb,WEAPON,"An offshoot of the HE-X Heavy Cannon redesigned for sheer upfront potential damage, at the expense of the flux efficiency and explosives-per-missile. Developed by the Duinn Thunderbirds engineers under large commission funds from the High Delegates.

While it was a co-opted project of the Domain and the United Earth Directorate, the HE-X was meerly one of many weapons developed in shared manufacturers with split profits to ensure ongoing relations did not sour, and as such was designed more for best-in-class performance than overall usability. The turret’s notoriously awful turning speed and ludicrous fitting requirements meant it rarely saw battle, but it still gained favour among military companies for its high-output potential for its flux requirements and multi-mount compatibility, which let it surprise unwary opponents.

Though not the first of its kind to enter the Domain military markets, the HE-X was prized for its versatility against a variety of targets. The weapon is however a nightmare to find mounting specifications for and often requires a great deal of engineering expertise to feed into traditional ammo-lines and flux buffers correctly, but sports best-in-class efficiency and potential damage per payload thanks to some incredibly compact explosives backed by a secondary engine-fed plasma payload. The complex missile microfactory manufacturing removes any possibility for effective engine alterations, and as such the weapon is considered more of a cannon than a missile launcher.
",,,
LTA_talonrail,WEAPON,"More of a static ship modification than a weapon, Talon Rails hook directly into the ships missile feeders and non-destructively modify them to support the small travelling body of a talon fighter.

This allows the ships internal missile autofactories function as jury-rigged fighter bays, though with limited output rate. Pilots from such talons are known to struggle to perform during combat due to the negative impacts of being stuck inside a claustrophobic interior ship tunnel with no exit, sometimes for hours.

While designs like this are usually created by off-market engineers and pirates, in this case the design instead stems from the same mercenary manufacturing company as the somewhat ubiquitous Nixie Cannon and Nixus Launchers, as an experiment to see if they could temporarily alter internal systems to support fighter designs. It is surmised this was in preparation for the creation of a highly specialised ship, though no evidence has surfaced as of yet as to the nature of said vessel, other than this peculiar modular mount.",,,
